Gene_Name	mean_ctrl_pc1	mean_mut_pc1	n_bins	ctrl_label	mc_diff	mc_sig	mc_direction	hmc_diff	hmc_sig	hmc_direction
Pld1	-0.189733333333333	-0.184266666666667	5	B.1	-0.00603639987239646	TRUE	Hypomethylated	0.00268981448951273	TRUE	Hypermethylated
Pld5	1.05493939393939	0.977606060606061	11	A.1	0.100167164494823	TRUE	Hypermethylated	-0.059237741124805	TRUE	Hypomethylated
Pld6	1.44666666666667	1.42466666666667	1	A.1	0.0261358667895555	FALSE	Hypermethylated	-0.0521617423368605	TRUE	Hypomethylated
Plek2	1.48866666666667	1.41566666666667	1	A.1	-0.0132120287708236	FALSE	Hypomethylated	-0.00714067321717694	FALSE	Hypomethylated
Plekha2	0.269666666666667	0.302	1	A.2	-0.00955359393605337	TRUE	Hypomethylated	0.00389001039982749	TRUE	Hypermethylated
Plekha3	-0.379888888888889	-0.53688888888889	3	A.1	0.0393797048602379	TRUE	Hypermethylated	-0.0279218153002432	TRUE	Hypomethylated
Plekha4	1.22166666666667	1.13766666666667	1	A.1	0.0124964079050679	TRUE	Hypermethylated	-0.00833737699481046	TRUE	Hypomethylated
Plekha5	0.0954074074074066	0.0659999999999991	9	A.1	0.0531323902136889	TRUE	Hypermethylated	-0.0342701631908369	TRUE	Hypomethylated
Plekha6	1.34416666666666	1.52083333333333	2	A.2	-0.0459996543536495	TRUE	Hypomethylated	0.0088292184110052	TRUE	Hypermethylated
Plekha7	0.452833333333334	0.598833333333334	4	B.1	-0.0142740992355656	TRUE	Hypomethylated	0.0070970287798474	TRUE	Hypermethylated
Plekha8	1.62733333333333	1.62866666666667	1	A.1	0.0380771947794121	TRUE	Hypermethylated	-0.0314904036556751	TRUE	Hypomethylated
Plekhb1	1.44366666666667	1.324	1	A.1	-0.000861664652806682	FALSE	Hypomethylated	-0.0138589219489703	TRUE	Hypomethylated
Plekhb2	0.5798	0.697366666666667	10	A.1	0.0105816581986424	TRUE	Hypermethylated	-0.0230269926278892	TRUE	Hypomethylated
Plekhf1	1.23366666666667	1.01333333333333	1	A.1	0.168498151688174	TRUE	Hypermethylated	-0.0290324692162142	TRUE	Hypomethylated
Plekhf2	0.273	0.115555555555556	3	A.2	0.0331843942636382	TRUE	Hypermethylated	-0.0314834060660322	TRUE	Hypomethylated
Plekhg1	-0.712833333333333	-0.7085	2	B.2	-0.00626261660904837	TRUE	Hypomethylated	-0.00109308761392539	FALSE	Hypomethylated
Plekhg2	1.226	1.126	1	A.1	-0.00961769863541628	FALSE	Hypomethylated	-0.00383979826388985	FALSE	Hypomethylated
Plekhg3	1.55266666666667	1.51966666666667	1	A.1	0.0011907977152642	FALSE	Hypermethylated	-0.0137304352157318	TRUE	Hypomethylated
Plekhg4	1.595	1.602	1	A.1	0.0165444344316187	FALSE	Hypermethylated	-0.0176427026097392	TRUE	Hypomethylated
Plekhh1	1.547	1.504	1	A.1	-0.00197585775002707	FALSE	Hypomethylated	-0.0146397794715037	TRUE	Hypomethylated
Plekhj1	1.14566666666667	1.15333333333333	1	NA	0.0383853919446311	TRUE	Hypermethylated	0.00812326749907681	FALSE	Hypermethylated
Plekhm1	0.333666666666667	0.271833333333333	2	A.1	0.0412317099723618	TRUE	Hypermethylated	-0.0379371486520516	TRUE	Hypomethylated
Plekhm3	1.062	1.077	1	A.1	0.0221677872799744	TRUE	Hypermethylated	-0.0269614583868059	TRUE	Hypomethylated
Plekho1	1.56366666666667	1.47966666666667	1	NA	0.0788499959717053	TRUE	Hypermethylated	-0.0354324729964902	TRUE	Hypomethylated
Plekhs1	0.471333333333333	0.737666666666667	1	A.2	-0.00107054040785326	FALSE	Hypomethylated	0.0197470863868988	TRUE	Hypermethylated
Plet1	0.00900000000000001	0.134666666666667	2	A.2	-0.000135309673583772	FALSE	Hypomethylated	-0.00284604276661353	FALSE	Hypomethylated
Plg	0.560333333333334	0.654	2	A.1	-0.0036843032981313	FALSE	Hypomethylated	0.00158012994995521	FALSE	Hypermethylated
Plgrkt	0.837666666666667	0.777333333333333	1	A.2	0.0249459448289089	TRUE	Hypermethylated	-0.0181061783783835	TRUE	Hypomethylated
Plk1	1.14666666666667	1.17466666666667	1	A.1	-0.00856356517032109	FALSE	Hypomethylated	-0.000406151851084911	FALSE	Hypomethylated
Plk2	0.731583333333333	0.677833333333333	4	A.1	0.00461177973920113	FALSE	Hypermethylated	-0.0366136817711567	TRUE	Hypomethylated
Plk3	1.395	1.37166666666667	1	A.1	-0.0229016054272986	FALSE	Hypomethylated	-0.0244162342750577	TRUE	Hypomethylated
Pllp	1.39166666666667	1.336	1	A.1	-0.0320988721323914	TRUE	Hypomethylated	-0.0019593429780622	FALSE	Hypomethylated
Pln	0.606666666666667	0.255333333333333	1	A.2	0.0647351062222625	TRUE	Hypermethylated	-0.0633506447449463	TRUE	Hypomethylated
Plod2	-0.443	-0.663	1	B.2	0.00934930395512468	TRUE	Hypermethylated	-0.0149070326196019	TRUE	Hypomethylated
Plp1	0.853166666666668	0.767166666666669	2	NA	-0.0218753820475918	TRUE	Hypomethylated	-0.00454098457713845	FALSE	Hypomethylated
Plpp1	1.186	1.10366666666667	4	A.1	0.00861559138331403	TRUE	Hypermethylated	-0.0142470331728178	TRUE	Hypomethylated
Plpp2	0.677666666666667	0.747666666666667	1	A.1	-0.0219668517669205	FALSE	Hypomethylated	-0.00121644639959212	FALSE	Hypomethylated
Plpp3	-0.753555555555554	-0.830111111111111	12	A.1	-0.0215171716619714	TRUE	Hypomethylated	0.0263934094521422	TRUE	Hypermethylated
Plpp4	-0.660380952380952	-0.296047619047619	7	B.2	-0.0095119418075359	TRUE	Hypomethylated	0.0141573324785958	TRUE	Hypermethylated
Plpp5	1.58866666666667	1.50233333333333	1	A.1	-0.0016584715764717	FALSE	Hypomethylated	-0.0127193420908294	FALSE	Hypomethylated
Plppr1	-0.380851851851852	0.0226666666666667	9	B.1	-0.00929231671858077	TRUE	Hypomethylated	0.0109584731465756	TRUE	Hypermethylated
Plppr2	1.57366666666667	1.51966666666667	1	A.1	0.00644100180747598	FALSE	Hypermethylated	-0.0305472000444121	TRUE	Hypomethylated
Plppr4	-0.7574	-0.761466666666667	5	B.1	0.00895203791650301	FALSE	Hypermethylated	-0.0043379205296577	FALSE	Hypomethylated
Plppr5	-1.04094444444444	-1.07572222222222	6	B.2	-0.00128521820839611	FALSE	Hypomethylated	-0.00813417518737183	TRUE	Hypomethylated
Plrg1	0.871	0.806666666666667	1	A.2	0.01857359972322	TRUE	Hypermethylated	-0.0143049832710388	TRUE	Hypomethylated
Pls3	0.349866666666666	0.478866666666666	5	NA	-0.0110079274555386	TRUE	Hypomethylated	0.000532608354145717	FALSE	Hypermethylated
Plscr4	-0.961000000000001	-1.12311111111111	3	B.2	-0.00681703704060876	FALSE	Hypomethylated	-0.00134843311458913	FALSE	Hypomethylated
Plscr5	0.391181818181818	0.309363636363636	11	B.1	0.0215646843563808	TRUE	Hypermethylated	0.00570475067207291	FALSE	Hypermethylated
Pltp	1.52966666666667	1.487	1	A.1	0.0047220846429421	FALSE	Hypermethylated	-0.011605284238579	TRUE	Hypomethylated
Plvap	1.535	1.502	1	A.1	0.0369686542525418	TRUE	Hypermethylated	-0.0228511112371933	TRUE	Hypomethylated
Plxdc1	1.271	1.306	1	A.1	-0.0129337844533833	TRUE	Hypomethylated	0.000844735025430657	FALSE	Hypermethylated
Plxdc2	-0.914245614035087	-1.07989473684211	19	A.2	0.0302003425406269	TRUE	Hypermethylated	-0.027543590707599	TRUE	Hypomethylated
Plxna1	1.50241666666667	1.44975	4	A.1	0.0282587692225275	TRUE	Hypermethylated	-0.0166546606844088	TRUE	Hypomethylated
Plxna2	1.155	1.22446666666667	5	A.1	0.018172222209433	TRUE	Hypermethylated	-0.0208026867768259	TRUE	Hypomethylated
Plxna3	1.41166666666667	1.37	1	NA	0.00391119896640579	FALSE	Hypermethylated	-0.019026687081308	TRUE	Hypomethylated
Plxna4	0.704333333333333	1.13819047619048	7	A.1	-0.0177288104926595	TRUE	Hypomethylated	0.0307509032140313	TRUE	Hypermethylated
Plxnc1	0.476333333333333	0.566777777777778	3	A.2	0.00537277157129112	TRUE	Hypermethylated	-0.0174658942877451	TRUE	Hypomethylated
Plxnd1	1.60816666666666	1.621	2	A.1	0.0419240646183843	TRUE	Hypermethylated	-0.00315082340866069	FALSE	Hypomethylated
Pm20d1	1.4595	1.45566666666667	2	A.1	-0.00277800835340192	FALSE	Hypomethylated	0.00041848039362663	FALSE	Hypermethylated
Pmaip1	-0.8425	-0.755666666666666	2	B.2	-0.0538396195216752	TRUE	Hypomethylated	6.10760366889646e-05	FALSE	Hypermethylated
Pmch	-1.1	-1.06383333333333	2	B.2	0.00851238609452087	FALSE	Hypermethylated	-0.00503571135173672	FALSE	Hypomethylated
Pmel	1.57133333333333	1.61733333333333	1	A.1	-0.00322389542636148	FALSE	Hypomethylated	-0.00376472393261811	FALSE	Hypomethylated
Pmepa1	-0.456444444444444	-0.282	3	B.1	-0.0328606181430713	TRUE	Hypomethylated	0.0403087623373871	TRUE	Hypermethylated
Pmf1	1.691	1.67166666666667	1	NA	-0.0162839089736221	TRUE	Hypomethylated	0.0158598330872075	TRUE	Hypermethylated
Pmfbp1	-0.592555555555556	-0.412222222222222	3	B.2	-0.000527502900154242	FALSE	Hypomethylated	0.000601889690966403	FALSE	Hypermethylated
Pmm1	1.44166666666667	1.40833333333333	1	A.1	0.012062816690677	FALSE	Hypermethylated	-0.0238669763581561	TRUE	Hypomethylated
Pmp2	-0.32	0.106333333333333	1	B.1	-0.0198041279672404	FALSE	Hypomethylated	0.00392797095751285	FALSE	Hypermethylated
Pmp22	-1.03744444444444	-1.02859259259259	9	B.1	-0.0211035775902141	TRUE	Hypomethylated	0.00713173387730284	TRUE	Hypermethylated
Pmpcb	0.655666666666667	0.621333333333333	1	A.1	0.0200213744302991	TRUE	Hypermethylated	-0.0191697415297173	TRUE	Hypomethylated
Pms1	0.953666666666667	0.715333333333333	1	A.1	0.0431900384742955	TRUE	Hypermethylated	-0.03520310706889	TRUE	Hypomethylated
Pms2	1.217	1.18233333333333	1	A.1	0.0263600082410056	TRUE	Hypermethylated	-0.0204750022176356	TRUE	Hypomethylated
Pmvk	1.53366666666667	1.52433333333333	1	A.1	-0.0033488034822361	FALSE	Hypomethylated	-0.0105964452966509	TRUE	Hypomethylated
Pnisr	0.929666666666666	0.850333333333333	2	A.1	0.0298801273851067	TRUE	Hypermethylated	-0.0288051317851593	TRUE	Hypomethylated
Pnkd	1.59266666666667	1.58133333333333	1	A.1	0.0388227572580074	TRUE	Hypermethylated	-0.0239791413054288	TRUE	Hypomethylated
Pnkp	1.16033333333333	1.07166666666667	1	A.1	0.017689384725064	FALSE	Hypermethylated	-0.0181187952425536	TRUE	Hypomethylated
Pnldc1	1.07	1.043	1	A.1	-0.0105501309853466	TRUE	Hypomethylated	-0.00842755680102447	TRUE	Hypomethylated
Pnlip	-0.914333333333333	-1.05366666666667	1	B.2	-0.012676803008451	TRUE	Hypomethylated	0.0126524440394979	TRUE	Hypermethylated
Pnliprp1	-0.698333333333333	-0.820333333333333	1	B.2	-0.0159374046360132	TRUE	Hypomethylated	0.0150811071726059	TRUE	Hypermethylated
Pnma1	1.49666666666667	1.42233333333333	1	A.1	-0.0471454605767689	TRUE	Hypomethylated	0.0137157513321577	FALSE	Hypermethylated
Pno1	0.387333333333333	0.29	1	A.2	0.00769500418832636	FALSE	Hypermethylated	-0.013292845240655	TRUE	Hypomethylated
Pnoc	1.132	1.06941666666666	4	A.2	-0.00876991685872863	FALSE	Hypomethylated	-4.75248245855597e-05	FALSE	Hypomethylated
Pnpla1	-1.00533333333333	-1.04266666666667	1	A.1	-0.00269002491969794	FALSE	Hypomethylated	-0.000421219832127284	FALSE	Hypomethylated
Pnpla6	1.31433333333333	1.186	1	A.1	0.00527588764385301	FALSE	Hypermethylated	-0.00946567935086712	TRUE	Hypomethylated
Pnpla8	0.876666666666666	0.772166666666667	2	A.1	0.0183078376079705	TRUE	Hypermethylated	-0.0218112991412101	TRUE	Hypomethylated
Pnpt1	-1.11916666666666	-1.1275	2	A.2	0.00664042655222352	FALSE	Hypermethylated	-0.0155287053518793	TRUE	Hypomethylated
Pnrc1	1.16516666666667	1.069	2	A.1	0.00748355332966444	FALSE	Hypermethylated	-0.00304162969637978	FALSE	Hypomethylated
Poc1a	0.966666666666667	0.981666666666665	2	A.1	-0.0138591093671321	TRUE	Hypomethylated	0.0003401662564258	FALSE	Hypermethylated
Poc1b	0.686166666666666	0.587166666666667	2	A.2	0.0146190231880192	TRUE	Hypermethylated	-0.02026071268054	TRUE	Hypomethylated
Poc5	0.310750000000001	0.159083333333333	4	A.1	0.0371448498007045	TRUE	Hypermethylated	-0.0288847144940114	TRUE	Hypomethylated
Podn	1.47266666666667	1.56	1	A.1	-0.0195458617979151	TRUE	Hypomethylated	0.00949510658461589	TRUE	Hypermethylated
Podxl	1.36783333333334	1.3865	2	A.1	-0.0136187647762868	TRUE	Hypomethylated	0.0050829408013949	FALSE	Hypermethylated
Pof1b	-0.807944444444444	-0.840944444444444	6	NA	-0.00369040164986056	FALSE	Hypomethylated	-0.00479754845590722	TRUE	Hypomethylated
Pofut2	1.70411111111111	1.72522222222222	3	A.1	0.0275760744367597	TRUE	Hypermethylated	-0.0176552462899291	TRUE	Hypomethylated
Pogk	1.02466666666667	0.744333333333333	1	A.2	0.0525046686488341	TRUE	Hypermethylated	-0.0471922875906269	TRUE	Hypomethylated
Poglut2	0.882333333333333	0.739	1	A.1	0.0261551051681479	TRUE	Hypermethylated	-0.00714766139418453	TRUE	Hypomethylated
Poglut3	1.35866666666667	1.12833333333333	1	A.1	0.0377028863306754	TRUE	Hypermethylated	-0.0121584984310838	TRUE	Hypomethylated
Pola1	1.33438095238095	1.34471428571429	7	NA	0.00397236643802823	FALSE	Hypermethylated	-0.0143015408880109	TRUE	Hypomethylated
Polb	1.49633333333333	1.40266666666667	1	A.1	0.021912765353695	TRUE	Hypermethylated	-0.0229641599084748	TRUE	Hypomethylated
Pold2	1.41266666666667	1.429	1	A.1	0.0257242988673306	TRUE	Hypermethylated	-0.00649590900926918	FALSE	Hypomethylated
Pold3	1.32983333333333	1.25333333333333	2	A.1	0.0172514581073979	TRUE	Hypermethylated	-0.0142766437108543	TRUE	Hypomethylated
Poldip2	1.48533333333333	1.476	1	A.1	0.0304274397568003	TRUE	Hypermethylated	-0.0217196027208504	TRUE	Hypomethylated
Pole	1.16566666666667	1.196	1	A.1	0.00307109745485445	FALSE	Hypermethylated	-0.0014877425763534	FALSE	Hypomethylated
Pole4	0.00708333333333331	-0.0226666666666664	4	B.2	0.000574269109432257	FALSE	Hypermethylated	0.00392947228378508	TRUE	Hypermethylated
Polk	1.25516666666667	1.02266666666667	2	A.1	0.0151160419613224	TRUE	Hypermethylated	-0.0242288038113891	TRUE	Hypomethylated
Polq	1.39833333333333	1.1155	2	A.1	0.0388266927081359	TRUE	Hypermethylated	-0.0259887279247543	TRUE	Hypomethylated
Polr1a	1.52916666666667	1.52	2	A.1	0.0256784681623941	TRUE	Hypermethylated	-0.0212163972539166	TRUE	Hypomethylated
Polr1b	1.521	1.45	1	A.1	0.0237961053238015	TRUE	Hypermethylated	-0.0224193548666933	TRUE	Hypomethylated
Polr1d	1.19833333333333	1.19	1	A.1	0.0869400247105536	TRUE	Hypermethylated	-0.0341871152938671	TRUE	Hypomethylated
Polr1e	1.296	1.36	1	A.2	0.00133476737703364	FALSE	Hypermethylated	-0.00443377679739554	FALSE	Hypomethylated
Polr2a	1.34966666666667	1.33466666666667	1	A.1	0.0411413663649827	TRUE	Hypermethylated	-0.0326596399363447	TRUE	Hypomethylated
Polr2c	1.459	1.47133333333333	1	A.1	0.0128976626047091	FALSE	Hypermethylated	-0.0256490477984088	TRUE	Hypomethylated
Polr2m	-0.571	-0.641333333333333	3	B.2	0.0217850840157287	TRUE	Hypermethylated	-0.0202638023485017	TRUE	Hypomethylated
Polr3a	1.57	1.48333333333333	2	A.2	0.0227507080053416	TRUE	Hypermethylated	-0.0188356544715434	TRUE	Hypomethylated
Polr3b	1.399	1.471	1	A.1	-0.00935778396228648	TRUE	Hypomethylated	-0.0143989848900137	TRUE	Hypomethylated
Polr3e	1.389	1.2275	2	A.1	0.0200995885525709	TRUE	Hypermethylated	-0.0299924335596552	TRUE	Hypomethylated
Polr3g	0.711333333333333	0.529333333333333	1	B.1	0.0185850906491485	TRUE	Hypermethylated	-0.0164367221165407	TRUE	Hypomethylated
Polr3gl	1.67133333333333	1.656	1	A.1	0.045692016799171	TRUE	Hypermethylated	-0.0167122353499853	TRUE	Hypomethylated
Polr3k	1.43433333333334	1.24966666666666	2	A.1	0.0567467514797819	TRUE	Hypermethylated	-0.00681771201731128	FALSE	Hypomethylated
Pom121	1.29283333333333	1.32783333333333	2	A.2	0.0281973816976757	TRUE	Hypermethylated	-0.0256094019198288	TRUE	Hypomethylated
Pom121l12	-0.965688888888889	-0.982444444444444	15	B.2	-0.0337668913323828	FALSE	Hypomethylated	-0.00216085840010893	FALSE	Hypomethylated
Pomc	1.52083333333334	1.494	2	A.1	-0.018635006312555	FALSE	Hypomethylated	0.0336968244965203	TRUE	Hypermethylated
Pomgnt2	1.52633333333333	1.45666666666667	1	A.1	0.0333281116034668	TRUE	Hypermethylated	-0.00987724973639675	FALSE	Hypomethylated
Pomp	0.983	0.88	1	B.1	0.0173408110677737	TRUE	Hypermethylated	-0.0171039547864885	TRUE	Hypomethylated
Pomt1	1.482	1.421	2	A.1	0.0280813256594696	TRUE	Hypermethylated	-0.0178504319383224	TRUE	Hypomethylated
Pon1	0.0994444444444443	-0.0482222222222221	3	B.2	-0.00942789547789147	FALSE	Hypomethylated	0.00148917284412199	FALSE	Hypermethylated
Pon2	-1.054	-1.08866666666667	1	B.2	-0.00645705180450262	FALSE	Hypomethylated	0.0011792231152013	FALSE	Hypermethylated
Pon3	-1.08133333333333	-1.11366666666667	1	B.2	-0.00747497472669689	FALSE	Hypomethylated	0.00074612981260954	FALSE	Hypermethylated
Pop1	0.1335	0.145166666666667	2	A.2	0.0183535287822556	TRUE	Hypermethylated	-0.0240600000075506	TRUE	Hypomethylated
Pop4	0.094	-0.132777777777778	3	A.1	-0.00309167218606382	FALSE	Hypomethylated	-0.0024592713261235	FALSE	Hypomethylated
Popdc2	1.25433333333333	1.18133333333333	1	A.1	-0.00556706158357678	FALSE	Hypomethylated	0.0121136028231833	TRUE	Hypermethylated
Popdc3	-1.08993333333333	-1.12413333333333	5	B.2	0.000228479165194861	FALSE	Hypermethylated	-0.00129302851730767	FALSE	Hypomethylated
Por	1.4005	1.44866666666666	2	A.1	0.0218039521324327	TRUE	Hypermethylated	-0.0161169026056134	TRUE	Hypomethylated
Porcn	1.38033333333333	1.30033333333333	1	NA	0.0434299026758419	TRUE	Hypermethylated	0.00455968611585095	FALSE	Hypermethylated
Postn	-1.03583333333333	-1.11105555555556	6	B.2	-0.00547402792600571	FALSE	Hypomethylated	2.5971520307623e-05	FALSE	Hypermethylated
Pot1a	-0.368916666666667	-0.498333333333333	4	A.2	0.0129496033700016	TRUE	Hypermethylated	-0.0206349573375976	TRUE	Hypomethylated
Poteg	-1.07871428571429	-1.09319047619048	7	B.2	0.000457283790246787	FALSE	Hypermethylated	-0.00241144495264487	FALSE	Hypomethylated
Potegl	-0.290333333333333	-0.341777777777778	3	B.2	-0.0129568870045893	TRUE	Hypomethylated	0.000332729189048891	FALSE	Hypermethylated
Pou1f1	-0.965333333333334	-1.03766666666667	5	B.1	-0.00409612314474506	FALSE	Hypomethylated	0.00398585046527986	FALSE	Hypermethylated
Pou2af1	0.207333333333333	-0.00833333333333334	1	A.1	-0.00569640628236301	FALSE	Hypomethylated	-0.000346688743886867	FALSE	Hypomethylated
Pou2f1	0.621555555555557	0.577999999999999	3	A.1	0.0232412671401682	TRUE	Hypermethylated	-0.0250265171067272	TRUE	Hypomethylated
Pou2f3	-0.231833333333334	0.013	2	A.1	-0.0140621986842051	TRUE	Hypomethylated	0.00427456485972674	TRUE	Hypermethylated
Pou3f2	-0.866	-0.877666666666666	2	B.1	-0.116539530344105	TRUE	Hypomethylated	-0.00559230918379248	FALSE	Hypomethylated
Pou3f4	-1.16122222222222	-1.19972222222222	6	NA	0.0078544784889813	FALSE	Hypermethylated	0.00274069083264964	FALSE	Hypermethylated
Pou4f2	-0.5595	-0.607	4	B.2	0.0078227373707033	FALSE	Hypermethylated	0.0114740355776311	TRUE	Hypermethylated
Pou4f3	-0.347833333333333	-0.0699166666666666	4	A.1	-0.0133384088704941	FALSE	Hypomethylated	-0.00459950918558822	FALSE	Hypomethylated
Pou5f1	0.942666666666667	0.891	1	A.2	-0.0242499192887384	FALSE	Hypomethylated	0.00816151985451691	FALSE	Hypermethylated
Pou5f2	-0.294083333333333	-0.209333333333333	4	B.1	-0.0167346580078032	FALSE	Hypomethylated	-0.0275459876195051	FALSE	Hypomethylated
Pou6f1	1.512	1.52733333333333	1	A.1	0.00854206766282206	FALSE	Hypermethylated	-0.0181031463438534	TRUE	Hypomethylated
Pou6f2	-1.02962962962963	-1.01814814814815	9	B.2	-0.00116212160202245	FALSE	Hypomethylated	0.00353182199954505	TRUE	Hypermethylated
Pp2d1	0.387	0.305666666666667	1	A.1	0.00966013812148858	FALSE	Hypermethylated	-0.0145270403289892	TRUE	Hypomethylated
Ppa1	1.543	1.61366666666667	1	A.1	0.00946473922412106	TRUE	Hypermethylated	-0.0149368869721516	TRUE	Hypomethylated
Ppa2	0.0735	-0.0973333333333335	2	A.2	0.00542887851702711	TRUE	Hypermethylated	-0.0171913719501257	TRUE	Hypomethylated
Ppara	1.2875	1.395	2	A.1	-0.00422924775837241	FALSE	Hypomethylated	0.00409480103058743	TRUE	Hypermethylated
Pparg	1.40508333333333	1.40725	4	A.1	0.00379063667542423	FALSE	Hypermethylated	0.0018696615168174	FALSE	Hypermethylated
Ppargc1a	-1.08459649122807	-0.87280701754386	19	B.1	-0.0117919243758049	TRUE	Hypomethylated	0.0117839417687191	TRUE	Hypermethylated
Ppat	0.340666666666667	0.25	1	A.1	0.0254768861762051	TRUE	Hypermethylated	-0.0184707166201329	TRUE	Hypomethylated
Ppcdc	1.39933333333333	1.35566666666667	1	A.1	-0.013312966173844	TRUE	Hypomethylated	0.00621654993289025	TRUE	Hypermethylated
Ppdpf	1.60466666666667	1.55966666666667	1	A.1	-0.000115017382537608	FALSE	Hypomethylated	-0.00929668603000527	FALSE	Hypomethylated
Ppef1	1.06933333333333	1.27444444444444	3	NA	-0.00369248340478023	FALSE	Hypomethylated	0.00858018974848261	TRUE	Hypermethylated
Ppef2	0.054	0.0775000000000002	2	A.1	-0.0141380204018434	TRUE	Hypomethylated	-0.00235963831371452	FALSE	Hypomethylated
Ppfia1	1.57544444444444	1.45866666666667	3	A.1	0.0492627890769846	TRUE	Hypermethylated	-0.0259999194792084	TRUE	Hypomethylated
Ppfia2	0.298194444444444	0.419194444444444	12	A.1	0.0118533329311248	TRUE	Hypermethylated	-0.0151247760997615	TRUE	Hypomethylated
Ppfia4	1.25766666666667	1.263	1	NA	0.0380617851942505	TRUE	Hypermethylated	-0.0356281270825901	TRUE	Hypomethylated
Ppfibp1	-0.144666666666667	-0.17	2	B.1	-0.00837166981599169	TRUE	Hypomethylated	0.0029976844461236	TRUE	Hypermethylated
Ppfibp2	-0.6055	-0.658333333333333	2	B.2	-0.0140435807813387	TRUE	Hypomethylated	0.00460483219056815	TRUE	Hypermethylated
Pphln1	0.229666666666667	0.240333333333333	1	A.2	0.00336754414836549	FALSE	Hypermethylated	-0.0160439239718818	TRUE	Hypomethylated
Ppia	1.08083333333333	1.02216666666666	2	A.1	-0.0115784220779949	FALSE	Hypomethylated	-0.0318084524348143	TRUE	Hypomethylated
Ppib	1.50766666666667	1.526	1	A.1	-0.0082649585188968	FALSE	Hypomethylated	0.00607884146029714	FALSE	Hypermethylated
Ppic	0.525	0.550833333333334	2	A.1	-0.0102288571436331	FALSE	Hypomethylated	0.00456594791984308	FALSE	Hypermethylated
Ppie	0.924	0.901333333333333	1	A.1	0.00344214256102215	FALSE	Hypermethylated	0.00791187576184324	FALSE	Hypermethylated
Ppif	1.6475	1.51633333333334	2	A.1	-0.0039741452066473	FALSE	Hypomethylated	0.0077662357759625	FALSE	Hypermethylated
Ppig	0.977	0.944666666666667	1	A.1	0.0162016761075077	TRUE	Hypermethylated	-0.0258950575473089	TRUE	Hypomethylated
Ppih	1.289	1.15633333333333	1	A.1	0.00287953620810011	FALSE	Hypermethylated	-0.00946942041938793	TRUE	Hypomethylated
Ppil1	1.557	1.525	1	A.2	0.0367127130229733	TRUE	Hypermethylated	-0.0218028331361833	TRUE	Hypomethylated
Ppil2	1.43133333333333	1.32	1	A.1	0.00771042130764366	FALSE	Hypermethylated	-0.0238734906845479	TRUE	Hypomethylated
Ppil3	1.32466666666667	1.185	1	A.1	0.000252277243803722	FALSE	Hypermethylated	-0.00695187630488862	TRUE	Hypomethylated
Ppil4	1.4045	1.34783333333333	2	A.1	0.0173024142253351	TRUE	Hypermethylated	-0.0224288997002111	TRUE	Hypomethylated
Ppip5k1	1.61233333333333	1.56366666666667	1	A.1	0.0248376304945213	TRUE	Hypermethylated	-0.0270797448202684	TRUE	Hypomethylated
Ppip5k2	0.166666666666667	-0.0106666666666667	1	A.2	0.0117799028125187	TRUE	Hypermethylated	-0.0119543218930618	TRUE	Hypomethylated
Ppl	1.532	1.56066666666667	1	A.1	-0.00856725587202811	TRUE	Hypomethylated	-0.0133859644886253	TRUE	Hypomethylated
Ppm1a	1.31955555555555	1.24588888888889	3	A.1	0.0282219609839662	TRUE	Hypermethylated	-0.0278304715629021	TRUE	Hypomethylated
Ppm1b	1.33658333333333	1.44425	4	A.2	0.0234651763365765	TRUE	Hypermethylated	-0.0250194451518939	TRUE	Hypomethylated
Ppm1d	1.268	1.24483333333334	2	A.1	0.0785808242613116	TRUE	Hypermethylated	-0.0290375080557006	TRUE	Hypomethylated
Ppm1e	0.6585	1.13633333333333	2	A.2	-0.0287794369211909	TRUE	Hypomethylated	0.0161893295071584	TRUE	Hypermethylated
Ppm1k	0.314333333333333	0.055	1	A.2	0.0604948272268775	TRUE	Hypermethylated	-0.0474711185836113	TRUE	Hypomethylated
Ppm1l	1.7112	1.6276	5	A.1	0.0810215464206032	TRUE	Hypermethylated	-0.0533058403207834	TRUE	Hypomethylated
Ppme1	1.36866666666667	1.239	1	A.1	0.0255324267963072	TRUE	Hypermethylated	-0.0286978950238987	TRUE	Hypomethylated
Ppp1cb	1.3355	1.28633333333334	2	A.1	0.0413204529556255	TRUE	Hypermethylated	-0.0255544125249249	TRUE	Hypomethylated
Ppp1r12a	0.656916666666667	0.565583333333333	4	A.1	0.0176627560488096	TRUE	Hypermethylated	-0.0265874091240912	TRUE	Hypomethylated
Ppp1r12b	1.42655555555556	1.42444444444444	3	A.1	0.0180281730032772	TRUE	Hypermethylated	-0.0229706075697825	TRUE	Hypomethylated
Ppp1r12c	0.862	0.754333333333333	1	A.1	0.0395920561725389	TRUE	Hypermethylated	-0.0312827993484598	TRUE	Hypomethylated
Ppp1r13b	1.61	1.51933333333333	1	A.1	0.0239433520916373	TRUE	Hypermethylated	-0.0319563379545233	TRUE	Hypomethylated
Ppp1r14bl	1.368	1.27838095238095	7	A.1	0.0448913665023666	TRUE	Hypermethylated	-0.0126929170316812	FALSE	Hypomethylated
Ppp1r14c	0.538333333333334	0.709166666666667	2	A.1	-0.0290206817880544	TRUE	Hypomethylated	0.0271812478927356	TRUE	Hypermethylated
