loop_id	sample	group	center_value	background_mean	enrichment
59	mut_M3	mut	8.47010326385498	8.47010326385498	1
60	ctrl_M1	ctrl	3.02047371864319	3.02047371864319	1
60	ctrl_M2	ctrl	4.35167551040649	4.35167551040649	1
60	ctrl_M3	ctrl	5.08621740341187	5.08621740341187	1
60	mut_M1	mut	7.27797079086304	7.27797079086304	1
60	mut_M2	mut	5.18983793258667	5.18983793258667	1
60	mut_M3	mut	4.35516262054443	4.35516262054443	1
61	ctrl_M1	ctrl	3.88888549804688	3.88888549804688	1
61	ctrl_M2	ctrl	5.24288988113403	5.24288988113403	1
61	ctrl_M3	ctrl	4.05285453796387	4.05285453796387	1
61	mut_M1	mut	13.4018726348877	13.4018726348877	1
61	mut_M2	mut	3.82200241088867	3.82200241088867	1
61	mut_M3	mut	7.17120409011841	7.17120409011841	1
62	ctrl_M1	ctrl	9.89516448974609	9.89516448974609	1
62	ctrl_M2	ctrl	5.38078498840332	5.38078498840332	1
62	ctrl_M3	ctrl	10.8394975662231	10.8394975662231	1
62	mut_M1	mut	14.1925573348999	14.1925573348999	1
62	mut_M2	mut	6.03103828430176	6.03103828430176	1
62	mut_M3	mut	10.1243295669556	10.1243295669556	1
63	ctrl_M1	ctrl	4.17310428619385	4.17310428619385	1
63	ctrl_M2	ctrl	10.1768980026245	10.1768980026245	1
63	ctrl_M3	ctrl	8.18745803833008	8.18745803833008	1
63	mut_M1	mut	11.4689340591431	11.4689340591431	1
63	mut_M2	mut	9.11691379547119	9.11691379547119	1
63	mut_M3	mut	6.66769456863403	6.66769456863403	1
64	ctrl_M1	ctrl	5.65771436691284	5.65771436691284	1
64	ctrl_M2	ctrl	4.88533687591553	4.88533687591553	1
64	ctrl_M3	ctrl	7.9618239402771	7.9618239402771	1
64	mut_M1	mut	13.3084173202515	13.3084173202515	1
64	mut_M2	mut	5.63036727905273	5.63036727905273	1
64	mut_M3	mut	5.60648059844971	5.60648059844971	1
65	ctrl_M1	ctrl	7.17491340637207	7.17491340637207	1
65	ctrl_M2	ctrl	5.76817321777344	5.76817321777344	1
65	ctrl_M3	ctrl	7.17152690887451	7.17152690887451	1
65	mut_M1	mut	11.1203107833862	11.1203107833862	1
65	mut_M2	mut	6.64662027359009	6.64662027359009	1
65	mut_M3	mut	6.64914989471436	6.64914989471436	1
66	ctrl_M1	ctrl	4.12995481491089	4.12995481491089	1
66	ctrl_M2	ctrl	4.3534517288208	4.3534517288208	1
66	ctrl_M3	ctrl	6.77411699295044	6.77411699295044	1
66	mut_M1	mut	10.8526029586792	10.8526029586792	1
66	mut_M2	mut	9.52772617340088	9.52772617340088	1
66	mut_M3	mut	7.17021083831787	7.17021083831787	1
67	ctrl_M1	ctrl	3.0011727809906	3.0011727809906	1
67	ctrl_M2	ctrl	2.93034076690674	2.93034076690674	1
67	ctrl_M3	ctrl	12.1147003173828	12.1147003173828	1
67	mut_M1	mut	21.0886268615723	21.0886268615723	1
67	mut_M2	mut	5.58436012268066	5.58436012268066	1
67	mut_M3	mut	10.218487739563	10.218487739563	1
68	ctrl_M1	ctrl	6.69313955307007	6.69313955307007	1
68	ctrl_M2	ctrl	6.82629346847534	6.82629346847534	1
68	ctrl_M3	ctrl	2.23329520225525	2.23329520225525	1
68	mut_M1	mut	12.8134098052979	12.8134098052979	1
68	mut_M2	mut	6.2162013053894	6.2162013053894	1
68	mut_M3	mut	4.95167064666748	4.95167064666748	1
69	ctrl_M1	ctrl	2.32719159126282	2.32719159126282	1
69	ctrl_M2	ctrl	2.60837292671204	2.60837292671204	1
69	ctrl_M3	ctrl	1.72909665107727	1.72909665107727	1
69	mut_M1	mut	5.61019325256348	5.61019325256348	1
69	mut_M2	mut	3.54418563842773	3.54418563842773	1
69	mut_M3	mut	2.79950976371765	2.79950976371765	1
70	ctrl_M1	ctrl	0.609307587146759	0.609307587146759	1
70	ctrl_M2	ctrl	0.572627782821655	0.572627782821655	1
70	ctrl_M3	ctrl	3.25440335273743	3.25440335273743	1
70	mut_M1	mut	7.70726490020752	7.70726490020752	1
70	mut_M2	mut	3.98286461830139	3.98286461830139	1
70	mut_M3	mut	2.27534055709839	2.27534055709839	1
71	ctrl_M1	ctrl	5.19300746917725	5.19300746917725	1
71	ctrl_M2	ctrl	5.43038082122803	5.43038082122803	1
71	ctrl_M3	ctrl	7.30617046356201	7.30617046356201	1
71	mut_M1	mut	12.8551292419434	12.8551292419434	1
71	mut_M2	mut	8.82121181488037	8.82121181488037	1
71	mut_M3	mut	6.16202878952026	6.16202878952026	1
72	ctrl_M1	ctrl	3.54458117485046	3.54458117485046	1
72	ctrl_M2	ctrl	9.23063468933105	9.23063468933105	1
72	ctrl_M3	ctrl	6.9867115020752	6.9867115020752	1
72	mut_M1	mut	12.9889430999756	12.9889430999756	1
72	mut_M2	mut	9.49356365203857	9.49356365203857	1
72	mut_M3	mut	8.54141616821289	8.54141616821289	1
73	ctrl_M1	ctrl	1.97925209999084	1.97925209999084	1
73	ctrl_M2	ctrl	3.44848561286926	3.44848561286926	1
73	ctrl_M3	ctrl	9.95820426940918	9.95820426940918	1
73	mut_M1	mut	15.7275810241699	15.7275810241699	1
73	mut_M2	mut	8.01367378234863	8.01367378234863	1
73	mut_M3	mut	9.98660087585449	9.98660087585449	1
74	ctrl_M1	ctrl	4.73745059967041	4.73745059967041	1
74	ctrl_M2	ctrl	4.42067909240723	4.42067909240723	1
74	ctrl_M3	ctrl	6.62836837768555	6.62836837768555	1
74	mut_M1	mut	10.3122730255127	10.3122730255127	1
74	mut_M2	mut	6.88131284713745	6.88131284713745	1
74	mut_M3	mut	2.82093787193298	2.82093787193298	1
75	ctrl_M1	ctrl	5.42068767547607	5.42068767547607	1
75	ctrl_M2	ctrl	5.28705406188965	5.28705406188965	1
75	ctrl_M3	ctrl	4.4913158416748	4.4913158416748	1
75	mut_M1	mut	13.0531702041626	13.0531702041626	1
